id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000000003	5.95826622337557	8.81097601937505	7.53216385716448	6.63781231813915
ENSG00000000005	-1.41151988912058	-1.43750916858247	-1.31684622365868	-1.29089271034514
ENSG00000000419	9.42730899215926	9.15577673744174	9.44121243114581	9.20685569248805
ENSG00000000457	9.76744540012193	9.56745990257189	9.2770807794418	8.96465517406554
ENSG00000000460	7.62719592443423	7.59893474744653	7.9111353616632	7.5232621375324
ENSG00000000938	5.10676083839103	4.70915305298166	4.2068607495857	4.13169270397857
ENSG00000000971	6.61464002977705	5.31104669007017	5.75484059089178	7.61981857371949
ENSG00000001036	11.9369955115137	10.7788078234204	9.34068768940202	11.2829622683915
ENSG00000001084	10.1643213325872	10.0713806061553	9.7803495466056	9.72496464284139
ENSG00000001167	10.6449981321658	10.6478370097778	10.1363792712971	9.68856644601923
ENSG00000001460	8.33202374989828	8.10820321810439	8.56732752816206	8.41731304371576
ENSG00000001461	11.0698397545524	10.6942084268738	10.4000821015428	10.0935183038637
ENSG00000001497	10.4314889178182	9.86742026834517	10.0304242467603	10.2655750436193
ENSG00000001561	10.335482357698	10.4960227613295	8.26547377987152	9.63235489936845
ENSG00000001617	2.9680718213929	4.02997867766286	3.6373159804658	3.68549872404302
ENSG00000001626	5.6586327513842	6.0183753951234	6.15349236910248	6.02599071613541
ENSG00000001629	12.0242544169519	11.670547266112	11.8087732537107	11.3791412546768
ENSG00000001630	12.1074355860811	12.0355465018766	11.8963340168681	11.3668356425664
ENSG00000001631	11.2259367765603	11.3642751115167	11.2748048499423	10.4799614900944
ENSG00000002016	8.40207617513259	8.27416714835428	8.30664861676281	8.19126131709113
ENSG00000002079	3.95536814530347	4.18801145164417	4.12019322105528	2.46037056802999
ENSG00000002330	8.54064862638848	8.98633209841268	9.35615131937361	8.97353491034727
ENSG00000002549	12.3464961387818	10.4955841493233	10.6604545840845	11.9314256962391
ENSG00000002586	6.45906959538908	5.85173998562881	5.3427257341074	6.47908884704745
ENSG00000002587	5.91658406342624	5.91591972234477	6.98506913158751	6.30039657481379
ENSG00000002726	6.42896159869237	5.29177909064138	5.32024214433543	6.63512879793473
ENSG00000002745	7.50912982397459	4.94209265636991	7.83884506142577	5.94851159474296
ENSG00000002746	3.63033181293525	5.050178676945	6.07038274688166	4.31072979228031
ENSG00000002822	9.18067901238897	9.31905970946561	8.46048432181121	8.91708036788298
ENSG00000002834	11.875481533909	11.1940284686672	11.7970704520246	12.0679991470045
ENSG00000002919	9.11919576949548	9.15993214084698	8.65938533499724	8.35423979292267
ENSG00000002933	4.24790966149815	4.95772687944552	4.90965836302307	5.85700589465755
ENSG00000003056	11.4064901402044	10.9495690949911	10.8021614531887	10.7809922151272
ENSG00000003096	2.63665509298012	1.41766613935661	2.43225607904681	1.99029709481793
ENSG00000003137	2.90536490499531	3.66716707198661	1.67620901256875	3.25724673409567
ENSG00000003147	7.71291745118334	8.16154950750065	6.98935149028909	7.23624333447727
ENSG00000003249	4.43738990783855	5.39194823051476	4.95817221116106	5.59730412870804
ENSG00000003393	9.3201547325098	9.84933890429617	9.34791226839287	9.08339048757638
ENSG00000003400	12.5753305199926	12.7736257877027	12.2952292017055	11.7680927433144
ENSG00000003402	13.9809317449748	14.8525664946834	14.238416624398	13.297866579832
ENSG00000003436	11.0600294828631	11.0021753996392	11.0191695066024	11.0291843245416
ENSG00000003509	8.4438826141671	8.89886125145595	8.33629263973073	8.41031526782904
ENSG00000003756	12.4557142621065	12.0638585019978	12.1271059606282	11.7235539053511
ENSG00000003987	7.41127728843394	8.61920256361587	7.51492666247542	7.44622200648087
ENSG00000003989	3.79996534992118	6.82809747800302	5.03174145772596	6.11814420619642
ENSG00000004059	9.7368815860398	9.79872218465028	10.1071503831789	10.1222104713506
ENSG00000004139	9.07191120774354	9.28781584354444	10.7450322178732	8.82907333353442
ENSG00000004142	11.0605698337929	10.5045379350576	10.3207497668417	10.4756092570954
ENSG00000004399	5.72982686908207	6.17116029218392	7.34095896487097	7.23684470949653
ENSG00000004455	10.7428893990049	10.1787167875559	10.1516938621335	9.92990889881871
ENSG00000004468	13.6111522683525	13.5614026938147	13.0776803108534	13.4984838009474
ENSG00000004478	11.6017359005107	10.2541671941848	10.1390748050743	10.4983614619585
ENSG00000004487	10.6634228988582	10.5440439937658	10.2510825035293	10.5498830928286
ENSG00000004534	12.4942371397201	12.0016683216053	11.5999124575026	11.6903525964151
ENSG00000004660	7.90606572933471	9.45391275535459	9.37837174632177	8.98518765673532
ENSG00000004700	10.4005058528733	9.57667218393845	9.91757838191091	9.63025947004017
ENSG00000004766	10.1426774262796	9.97150184016369	9.91445029932694	8.80156398677518
ENSG00000004776	2.33867572052649	3.36554728294943	3.44507276292208	3.7766215230732
ENSG00000004777	8.23907149348793	9.1713719210132	9.01244385483309	8.16131324489625
ENSG00000004779	9.79295933805726	9.05475754692645	8.58532495753256	9.09576312113292
ENSG00000004799	6.2614602586347	5.31149868020992	6.80473128183738	7.07887801266462
ENSG00000004809	4.76646768719009	5.00736686495435	4.38746725864151	4.79060873038109
ENSG00000004838	7.20602628441542	6.57499255077314	7.01868009066706	6.65734006679302
ENSG00000004846	5.53748236433683	5.5641614523894	5.35444870030611	5.83682053722432
ENSG00000004848	3.95725235724615	2.74694804319262	2.29795794237871	3.01074731398789
ENSG00000004864	8.87899030460625	9.02364652584221	9.38649309754884	8.80064610628665
ENSG00000004866	10.6483669672005	10.2453676341075	10.6382831559365	10.0684096315688
ENSG00000004897	11.808002265115	11.2821518865693	10.9514629033373	11.0903818281584
ENSG00000004939	8.9050977166242	8.99200294833467	6.74425742552449	7.06798676716364
ENSG00000004948	-0.378077185040206	-0.447404278094162	-0.377980542728818	-0.325905918784905
ENSG00000004961	8.83095153002268	7.99265512373769	7.90865615282599	8.33726208005402
ENSG00000004975	9.51671438660249	9.69489748285258	9.82253203914955	9.43214818331903
ENSG00000005001	-0.879344253719239	-0.899460375057518	-0.919146915760113	-0.911169974374132
ENSG00000005007	12.1762622602882	12.3238229001586	11.5623170536275	11.8822586793725
ENSG00000005020	10.3778771007067	9.51208295192664	9.43034408206817	9.36985269491286
ENSG00000005022	12.2755734908331	11.634640043387	10.9534640987419	11.9063219741439
ENSG00000005059	8.86893165397842	8.87144828340264	9.47974563020937	9.00405095387481
ENSG00000005073	-0.256323996483585	-0.640338015260714	-0.25816284875404	-0.651859675494581
ENSG00000005075	9.78207376249199	9.49478934819821	9.41494245552327	9.04232482255744
ENSG00000005100	9.72841090044169	9.63444209644609	9.39709781683525	9.40570891643297
ENSG00000005102	-0.231553749851993	0.0373890892330886	0.253204975906728	-0.264965929720359
ENSG00000005108	5.46655442963731	4.94365065989018	3.73774274588861	4.20525019345345
ENSG00000005156	11.8734268313129	11.6959234577485	11.7413752692142	11.5271061843295
ENSG00000005175	9.61537412713726	9.2465969798268	9.18234659509637	9.10234361834872
ENSG00000005187	9.20397887972187	8.61561357686539	8.70547174607915	8.35145142735752
ENSG00000005189	6.52970990071041	5.92474604313811	7.12660961577334	5.8647850065392
ENSG00000005194	8.95813765617462	8.82847220196847	8.12399200641714	8.56240386761147
ENSG00000005206	11.9778790977563	12.1239915158897	10.8434097898154	11.688394887897
ENSG00000005238	9.41507446852018	9.00541070850384	9.75386376941205	9.67308317735142
ENSG00000005243	5.81171000223044	7.66373365411212	5.90367852107571	4.78652484916006
ENSG00000005249	6.01725428378147	7.04342599194937	6.23234942965365	5.53098302374841
ENSG00000005302	10.7247114848415	9.41510806707175	10.2492557581342	10.0620675290624
ENSG00000005339	12.7317595406333	12.4569440116016	12.5382259014151	12.6245998169919
ENSG00000005379	10.046764311149	9.59943761443856	10.0784588666185	10.2298008560954
ENSG00000005381	5.92846356460906	5.46723640690997	4.67158173492796	4.11390422088428
ENSG00000005421	1.7782898832515	3.2084745005471	2.22423436326406	3.18790502563392
ENSG00000005436	9.63945463391076	9.16708297909887	8.97454417506546	8.6611974021508
ENSG00000005448	8.34430610140341	7.95274547760577	8.40008872675577	8.95308825984216
ENSG00000005469	9.05272435899952	8.64753145441166	8.79185024783131	8.27997964219638
ENSG00000005471	3.97871637008879	4.76623351607363	7.8222925202175	3.96825413167603
ENSG00000005483	13.1219200979097	13.1714960240047	13.509047515789	12.8467436976403
ENSG00000005486	10.7943580190595	10.66804048032	10.2962028479378	10.1899239031282
ENSG00000005513	3.28014587984611	5.72052441633648	0.492066272668439	0.199954758025847
ENSG00000005700	11.8327559132104	11.5051331893316	10.7963996303254	11.3102581110278
